,possibly_sensitive,id,author_id,source,created_at,text,edit_history_tweet_ids,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,withheld.copyright,withheld.country_codes
228,False,1587025323266301953,1505147810869657605,Twitter for iPhone,2022-10-31T10:14:57.000Z,@GenshinImpact #Depression,['1587025323266301953'],qme,0,0,0,0,,
229,False,1587024394098208768,979331344256946176,Twitter Web App,2022-10-31T10:11:15.000Z,"Depression to me😙

#Twitter #MEMES #funnytweets #depression #sociopoolindia https://t.co/MBqpsJ3Jyd",['1587024394098208768'],en,0,0,0,0,,
230,False,1587024312652939264,17283145,Twitter for Android,2022-10-31T10:10:56.000Z,"RT @trashpige0ns: No one reads it.
But it is there for forever ...

#depression #recovery #SuicidePrevention

https://t.co/kRhQsqYty1",['1587024312652939264'],en,230,0,0,0,,
231,False,1587024028698550272,1045869714021462016,WordPress.com,2022-10-31T10:09:48.000Z,"We all know how difficult treatment resistant depression (TRD) can be. Wouldn’t it be great if we had a noninvasive method to treat these cases with better efficacy than ECT?
#Psychiatry #psychiatrist #TMS #Depression #mentalhealth #treatment #medical https://t.co/7sBoxFImX9",['1587024028698550272'],en,0,0,1,0,,
232,False,1587023931969572864,849998347720990720,bowchomackellar,2022-10-31T10:09:25.000Z,Whats Real https://t.co/MAYZDJIiox #blue #red #lips #existentialism #existential #real #art #portrait #depression,['1587023931969572864'],en,0,0,0,0,,
233,False,1587023906459815941,1432635238195335170,Twitter Web App,2022-10-31T10:09:19.000Z,"USA: Wie #BigPharma Kapital aus dem Thema #Depression schlägt.

https://t.co/MvWHjxZiyl

#TransitionNews #depression  #Psychopharmaka https://t.co/MiMyeuNlXI",['1587023906459815941'],de,0,0,0,0,,
234,False,1587023753661550592,881515724140822532,Twitter Web App,2022-10-31T10:08:43.000Z,I have met many women ignoring the initial signs of #depression. Some #women misinterpret these symptoms with hormonal shifts and eventually they start living with these symptoms. read more: https://t.co/DP8g3IHSVv #dealwithdepression #SymptomsofDepression,['1587023753661550592'],en,0,0,0,0,,
235,False,1587022198342144000,717104374162415616,EpMatch,2022-10-31T10:02:32.000Z,"RT @Thrown2dWolves: @alisonkukla @EpilepsyFdn #AttentionPlease

Can anyone of you/your friends #HELP an Afghan (student of English language…",['1587022198342144000'],en,1,0,0,0,,
236,False,1587021702080483334,2168245196,Hootsuite Inc.,2022-10-31T10:00:33.000Z,Unlocking the Power of Our #EmotionalMemory To Cure #MentalHealthDisorders Like #Depression and #PTSD https://t.co/3GwwBBYmR3 @SciTechDaily1,['1587021702080483334'],en,0,0,0,0,,
237,False,1587021570492407808,1375451228889550856,Twitter Web App,2022-10-31T10:00:02.000Z,"Eine #Depression stellt nicht nur für Betroffene selbst, sondern auch für #Familienmitglieder, Partner und Freunde eine enorme Herausforderung dar. Die #Verordnungen von #Antidepressiva in Schleswig-Holstein sind trotz Pandemie nicht auffällig. https://t.co/p9EqP2sfTM @sozmiSH https://t.co/EzUMfG2Sby",['1587021570492407808'],de,0,0,1,0,,
238,False,1587021217147785217,1155787024344866816,Twitter Web App,2022-10-31T09:58:38.000Z,"To anyone struggling,
I just want to say that you are absolutely fuc.king wonderful. The fact that you're still here and still fighting is something to be extremely proud of... 
Keep that shit UP 👊💙✌
#mentalhealth #depression #yolo",['1587021217147785217'],en,0,0,2,0,,
239,False,1587021207500488704,1583686220931993600,Twitter for Android,2022-10-31T09:58:35.000Z,"ยามว่าง​ ไม่ว่ารัฐบาล​ยุคไหน​ ผมก็เก็บขยะขายได้เงินวันละ500-1000 

ชีวิตผมนั้นมีความสุขดี​ ไม่ต้องบ้างคลั่ง​ จนเป็น​ #โรคซึมเศร้า​ เหมือนคนยุคนี้

NO #DEPRESSION in my #HAPPYLAND
I ❤️ #Thailand
#ilovetheking
#Ilovethailand
#แคปชั่นฮาโลวีน
#economysufficiency https://t.co/FYg6hAmMwE",['1587021207500488704'],th,0,0,3,0,,
240,False,1587020634269356033,3418218743,Twitter for iPhone,2022-10-31T09:56:19.000Z,Any tips for struggling with motivation with depression? #depression #OCD,['1587020634269356033'],en,0,3,2,0,,
241,False,1587020404073398273,1539003018879827975,Twitter for iPhone,2022-10-31T09:55:24.000Z,"DMT powder 🍄❤️🍄 highly potent effective and organic aid in panic attacks, stress reliever, anxiety and depression 💯💯
#dmtpowder #dmtvape #dmtcart #trip #trippyhouse #goodhits #spiritual #spirituality #nature #anxietyrelief #depression #PTSD #java #javascript #Liverpool #uk https://t.co/bvRBcKF1Gg",['1587020404073398273'],en,0,0,0,0,,
242,False,1587020317419048962,1539003018879827975,Twitter for iPhone,2022-10-31T09:55:03.000Z,"DMT powder 🍄❤️🍄 highly potent effective and organic aid in panic attacks, stress reliever, anxiety and depression 💯💯
#dmtpowder #dmtvape #dmtcart #trip #trippyhouse #goodhits #spiritual #spirituality #nature #anxietyrelief #depression #PTSD #java #javascript #Liverpool #uk https://t.co/zq1jVZHAGT",['1587020317419048962'],en,0,0,1,0,,
243,False,1587020302566928385,845541678,Twitter Web App,2022-10-31T09:55:00.000Z,"With over 20 years psychology experience we can help with recovery from trauma and PTSD, personality disorders, anxiety, issues with self-esteem and many other problems. https://t.co/srNuheBjIM #Mentalhealth #Therapy #Wellbeing #Psychology #Depression #PTSD #Anxiety",['1587020302566928385'],en,0,0,1,0,,
244,False,1587020227958693888,1539003018879827975,Twitter for iPhone,2022-10-31T09:54:42.000Z,"DMT powder 🍄❤️🍄 highly potent effective and organic aid in panic attacks, stress reliever, anxiety and depression 💯💯
#dmtpowder #dmtvape #dmtcart #trip #trippyhouse #goodhits #spiritual #spirituality #nature #anxietyrelief #depression #PTSD #java #javascript #Liverpool #uk https://t.co/zf3fRYUhhb",['1587020227958693888'],en,0,0,1,0,,
245,True,1587019482513424385,831353382883434496,Twitter for iPad,2022-10-31T09:51:44.000Z,RT @AU_de: Die #Depression ist eine der meist-unterschätzten psychischen Erkrankungen. Jetzt haben Deutschlands Expert:innen das neueste Wi…,['1587019482513424385'],de,0,0,0,0,,
246,False,1587019334928531457,100191855,Twitter Web App,2022-10-31T09:51:09.000Z,"Hash 🍫
Natural, potent and organic aid in anxiety and depression
Responsible for the treatment of PTSD 💯
#Hash #trippy #goodtrip #goodhits #potent #anxietyrelief #depression #PTSD #Java #javascript #NFT #Liverpool #BIRMINGHAM #Belfast #london #uk https://t.co/vpB1Rb4bUy",['1587019334928531457'],en,0,0,2,0,,
247,False,1587019242033283072,1564526596131885058,Twitter for Android,2022-10-31T09:50:47.000Z,"RT @AThiamCox: Do Good. Have Fun. Share Love. Stay Fooolish. 

In a period of new bliss, I'm reminded of the words that rekindled my fire a…",['1587019242033283072'],en,4,0,0,0,,
248,False,1587019176631222275,275047263,Twitter Web App,2022-10-31T09:50:31.000Z,#HollywoodCiak - #Searching #JohnCho #DebraMessing #MichelleLa #thriller #family #daughter #father #grief #death #missing #socialmedia #socialnetwork #smartphone #laptop #Facebook #Instagram #Tumblr #Pokemon #marijuana #depression #lies #college #Sundance https://t.co/t13sSBwtkB,['1587019176631222275'],und,0,0,0,0,,
249,False,1587018871130791941,1026556382756134913,Twitter for iPhone,2022-10-31T09:49:18.000Z,#mentalhealth #mentalhealthawareness #anxiety #anxietyawareness #depression #depressionawareness #recovery #recoveryispossible #healing #gratitude #eatingdisorderrecovery #eatingdisorderawareness #selfcare #selflove #selfsoothing #bodypositivity #endthestigma #mindfulness https://t.co/3NhDhohr0i,['1587018871130791941'],qme,0,0,0,0,,
250,False,1587018488492720135,370175862,Twitter Web App,2022-10-31T09:47:47.000Z,"I just published, ""Make Meaningful Connections"". Try these tips for making more meaningful connections. Genuine relationships usually require some... #CONNECT #relationship #anxiety #depression 
https://t.co/fvEYOHltO4 https://t.co/m81I0cW86o",['1587018488492720135'],en,0,0,0,0,,
251,False,1587017674793549824,3243085096,Twitter for iPhone,2022-10-31T09:44:33.000Z,"@alisonkukla @EpilepsyFdn #AttentionPlease

Can anyone of you/your friends #HELP an Afghan (student of English language &amp;literature) suffering badly as a result of severe #depression &amp; #epilepsy seizures at the same time? Please HELP in his treatment to save his life! #Afghanistan   DM me for more details",['1587017674793549824'],en,1,0,1,0,,
252,False,1587017270341025792,3243085096,Twitter for iPhone,2022-10-31T09:42:57.000Z,"@epsijessie20 #AttentionPlease

Can anyone of you/your friends #HELP an Afghan (student of English language &amp;literature) suffering badly as a result of severe #depression &amp; #epilepsy seizures at the same time? Please HELP in his treatment to save his life! #Afghanistan   DM me for more details",['1587017270341025792'],en,0,0,0,0,,
253,False,1587016850344497153,721537210420363264,Twitter Web App,2022-10-31T09:41:17.000Z,RT @quartervirus: My #Inktober attempt at what #Depression looks like to me failed utterly to capture the atmosphere I was going for. So I…,['1587016850344497153'],en,16,0,0,0,,
254,False,1587016835618246656,721537210420363264,Twitter Web App,2022-10-31T09:41:13.000Z,"RT @quartervirus: This time last year I thought I was your average person struggling to get by. Now I've been diagnosed with 
#ADHD, #Depre…",['1587016835618246656'],en,4,0,0,0,,
255,False,1587016530851778561,844960466552147968,Sprout Social,2022-10-31T09:40:00.000Z,"In this interesting #OpenAccess Special Issue paper, Sandra Machlitt-Northen (@QMUL) et al. investigated correlations between polygenic scores (#Schizophrenia &amp; #Depression) &amp; established environmental risk factors in 2 large British cohort studies.
 https://t.co/F3L04nyTor",['1587016530851778561'],en,0,0,0,0,,
256,False,1587016336101736450,3243085096,Twitter for iPhone,2022-10-31T09:39:14.000Z,"@fairyfaye1986 #AttentionPlease

Can anyone of you/your friends #HELP an Afghan (student of English language &amp;literature) suffering badly as a result of severe #depression &amp; #epilepsy seizures at the same time? Please HELP in his treatment to save his life! #Afghanistan   DM me for more details",['1587016336101736450'],en,0,0,0,0,,
257,False,1587016324831539202,247637778,Twitter for iPhone,2022-10-31T09:39:11.000Z,RT @SageBiotech: #Payers: 73% of patients with MDD have experienced a severely impaired quality of life after their first failed antidepres…,['1587016324831539202'],en,62,0,0,0,,
258,False,1587016163514515457,473916415,Twitter for iPhone,2022-10-31T09:38:33.000Z,"#PTSD, #ADHD #depression https://t.co/th3V6WQ2S0",['1587016163514515457'],und,0,0,0,0,,
259,False,1587015858311909376,3243085096,Twitter for iPhone,2022-10-31T09:37:20.000Z,"@kaileyh175 #AttentionPlease

Can anyone of you/your friends #HELP an Afghan (student of English language &amp;literature) suffering badly as a result of severe #depression &amp; #epilepsy seizures at the same time? Please HELP in his treatment to save his life! #Afghanistan   DM me for more details",['1587015858311909376'],en,0,0,0,0,,
260,False,1587015610910838785,3243085096,Twitter for iPhone,2022-10-31T09:36:21.000Z,"@lance_fogan @epilepsyaction @RebelSpeducator @Spratterz @Nickdevries19 @epilepsyqld @SudepAction @TENofficial @madcatgrin @KellyGC411 @defeatepilepsy @PaulaMc007 @lisasophiaa @youngepilepsy #AttentionPlease

Can anyone of you/your friends #HELP an Afghan (student of English language &amp;literature) suffering badly as a result of severe #depression &amp; #epilepsy seizures at the same time? Please HELP in his treatment to save his life! #Afghanistan   DM me for more details",['1587015610910838785'],en,0,0,0,0,,
261,False,1587015399157137408,578533885,Twitter for Android,2022-10-31T09:35:31.000Z,"RT @psy_massondavid: De plus, faire croire que l'amour est un traitement efficace pour une maladie psychique comme la #dépression est terri…",['1587015399157137408'],fr,12,0,0,0,,
262,False,1587015306228146177,3243085096,Twitter for iPhone,2022-10-31T09:35:08.000Z,"@TorieRobinson10 #AttentionPlease

Can anyone of you/your friends #HELP an Afghan (student of English language &amp;literature) suffering badly as a result of severe #depression &amp; #epilepsy seizures at the same time? Please HELP in his treatment to save his life! #Afghanistan   DM me for more details",['1587015306228146177'],en,0,0,0,0,,
263,False,1587015211948466176,1160029078583463936,"Cheap Bots, Done Quick!",2022-10-31T09:34:46.000Z,this is how to show a loved one you care: Have you talked to anyone about how you feel? #mentalhealth #depression,['1587015211948466176'],en,0,0,0,0,,
264,False,1587014943718637568,796659252261744640,Twitter Web App,2022-10-31T09:33:42.000Z,"RT @Assur_Maladie: #SantéMentale | En cette journée européenne de lutte contre la #dépression, retour sur les différents soutiens qui peuve…",['1587014943718637568'],fr,51,0,0,0,,
265,False,1587014263041925121,1475601418434367489,Twitter for Android,2022-10-31T09:31:00.000Z,"RT @Aawwwww_: ""The hardest I cried in years, this little soldier saved my life countless times in my darkest moments fighting depression. H…",['1587014263041925121'],en,205,0,0,0,,
266,False,1587013547359453185,3186993502,Twitter for iPhone,2022-10-31T09:28:09.000Z,RT @cmueller_PhD: Network meta-analysis to evaluate &amp; compare the effectiveness of various #exercise interventions on #MentalHealth disorde…,['1587013547359453185'],en,2,0,0,0,,
267,False,1587012264070193156,1251798949356359681,TweetDeck,2022-10-31T09:23:03.000Z,"RT @THolisticliving: ""We need to talk later ""
First of all , I have anxiety. tell me now 
#Anxiety #Mentalhealth #depression #Halloween #TH…",['1587012264070193156'],en,1,0,0,0,,
268,False,1587011768106328064,1251798949356359681,TweetDeck,2022-10-31T09:21:05.000Z,"RT @CECounsellor: Mostly it is loss which teaches us the worth of things. ~ Arther Schopenhauer
Stay safe this Halloween Night! 

❤️❤️ #CEC…",['1587011768106328064'],en,2,0,0,0,,
269,False,1587010978306064384,72784560,Twitter for iPhone,2022-10-31T09:17:57.000Z,Talking rock stars &amp; suicide https://t.co/lh49l1gIhE #depression #Mentalhealth #SuicidePrevention #rockstars #stonetemplepilots #valvetrevolver #scottweiland,['1587010978306064384'],en,0,0,0,0,,
270,False,1587010962925977601,883167612699594753,Twitter Web App,2022-10-31T09:17:53.000Z,"RT @PsychologsIndia: Let's Know about Brief Psychotic disorder: An unusual experience 

https://t.co/MRe7mpzyfG

@NAMICommunicate 

#mentla…",['1587010962925977601'],en,1,0,0,0,,
271,False,1587010856831057920,1561695201173057536,Twitter Web App,2022-10-31T09:17:28.000Z,"கேள்வி நேரம் ⏰
மனநோய்களின் ஆரம்ப அறிகுறிகள் என்ன ❓
 தேனி மந்த்ரா ♏ மனநல சிகிச்சை மற்றும் குடிபோதை மறுவாழ்வு மையம் 
தொடர்புக்கு : 04546-252025 , 7339143373, 8608138183
#thenimanthramindacarecentre  #manthramindcare #drugaddiction #depression #mentalhealthawareness https://t.co/XELTCGf11y",['1587010856831057920'],ta,0,0,0,0,,
272,False,1587010820244115456,989832552591560704,Twitter for iPhone,2022-10-31T09:17:19.000Z,RT @BPA_ECRN: @phkung closes off Day 1 of #BPA2022 with his presentation entitled frontoamygdalar effective connectivity in youth #depressi…,['1587010820244115456'],en,4,0,0,0,,
273,False,1587010571471314944,978957487280939009,Twitter Web App,2022-10-31T09:16:20.000Z,"Man kann mich nicht überraschen. 
Wenn's schlecht läuft, wusste ich es schon vorher, und wenn's gut läuft, passiert es nicht. 

Das Schmuddelbalg ist wieder aufgestanden. Mir war schon seit ein paar Tagen klar, dass die Krankheit nicht mehr lange schlafen wird.

#Depression",['1587010571471314944'],de,0,1,5,0,,
274,False,1587010460662091776,1300503320,Twitter Web App,2022-10-31T09:15:53.000Z,#ListenToDrAvonOnRadio #WeAreAvonHMO #AvonHMO #MentalHealthAwareness #TripleThreat #Depression #Anxiety #SuicidePrevention #DrAvon #practicalhealthtipswithdravon,['1587010460662091776'],qht,0,0,0,0,,
275,False,1587010401761361920,1155716924103450624,101rafiki,2022-10-31T09:15:39.000Z,RT @cmueller_PhD: Network meta-analysis to evaluate &amp; compare the effectiveness of various #exercise interventions on #MentalHealth disorde…,['1587010401761361920'],en,2,0,0,0,,
276,False,1587010215173562374,1406337232223576066,Twitter for Android,2022-10-31T09:14:55.000Z,"RT @psy_massondavid: De plus, faire croire que l'amour est un traitement efficace pour une maladie psychique comme la #dépression est terri…",['1587010215173562374'],fr,12,0,0,0,,
277,False,1587010047925690371,31354694,Twitter Web App,2022-10-31T09:14:15.000Z,"Network meta-analysis to evaluate &amp; compare the effectiveness of various #exercise interventions on #MentalHealth disorders (#depression, #anxiety disorder, PTSD, #schizophrenia) 🆓

https://t.co/E9g65csakz https://t.co/GEhAo6WugH",['1587010047925690371'],en,2,1,1,0,,
278,False,1587009076264828929,1438536794077900800,Twitter Web App,2022-10-31T09:10:23.000Z,"Unsere #Regierung findet perverse Lust daran , unschuldige Menschen in #Armut und #Depression zu zwingen und GEZIELT Leid über fast 10 Millionen zu bringen . Ihr verdreht #Menschenrechte wie es gerade paßt und lügt dabei ohne Scham #Buergergeld https://t.co/9yHZJfGaM6",['1587009076264828929'],de,0,0,0,0,,
279,False,1587008847595667456,1392509152317091840,Twitter for Android,2022-10-31T09:09:29.000Z,"RT @psy_massondavid: De plus, faire croire que l'amour est un traitement efficace pour une maladie psychique comme la #dépression est terri…",['1587008847595667456'],fr,12,0,0,0,,
280,False,1587008453645590528,1509711472657637384,Twitter for Android,2022-10-31T09:07:55.000Z,"RT @trashpige0ns: @thewordywoman20 Depression hurts..
Suicide planning hurts..
Making a decision about suicide hurts.
Lack of courage to im…",['1587008453645590528'],en,0,0,0,0,,
281,False,1587007789280509953,1537373770553360386,Twitter for Android,2022-10-31T09:05:16.000Z,"Today is a really bad off day .
#chronicillness #depression #tired #goodmorning #mondaythoughts https://t.co/ZLJ2nD8xog",['1587007789280509953'],en,0,0,0,0,,
282,False,1587007234034147329,1491095589966123009,Revive Social App,2022-10-31T09:03:04.000Z,7 https://t.co/vN9DpOzH4N #beauty #british #buds #canada #canadian #cannabis #cannabisincanada #cannabisproducts #caryophyllene #cbd #company #consumer #consumption #cookies #dab #depression #distillate #dosing #drinks #edibles,['1587007234034147329'],und,0,0,0,0,,
283,False,1587007214249594880,3013097869,Twitter Web App,2022-10-31T09:02:59.000Z,"#ANCIAPP2022 Hurry up!Register now under Early bird

Register Now: https://t.co/Q0K7eqQqxB
Website: https://t.co/xSiTJw2mu1

#varanasi #mentalhealth #bipolar #mentalhealthawareness #depression 
#anxiety #mentalillness #ocd #mentalhealthmatters #stress #suicide #autism 
#therapy https://t.co/vooEX3s3sj",['1587007214249594880'],en,0,0,0,0,,
284,False,1587006618822410240,296198241,Twitter for iPhone,2022-10-31T09:00:37.000Z,@sarahsuIIy Who would know #depression,['1587006618822410240'],en,0,0,0,0,,
285,False,1587006585972445190,2335055940,Hootsuite Inc.,2022-10-31T09:00:29.000Z,"Happy Halloween! 🎃

Stay safe, everyone! Don't fall for the tricks! Only Treats and Therapies!

#therapypartners #therapy #counselling #lifecoaching #lifecoach #healthcoach #mentalhealth #anxiety #depression #stress #kent #surrey #suffolk #dorset #devon #halloween #halloween2022 https://t.co/vUpIsycD9D",['1587006585972445190'],en,0,0,1,0,,
286,False,1587006541391093760,176454027,IFTTT,2022-10-31T09:00:19.000Z,"Visit my #blog for some exciting #articles #Makeup #Beauty, #depression #LifeWithCerebralPalsy https://t.co/GSkvDgS9rA https://t.co/YB2TTfDAQr",['1587006541391093760'],en,0,0,1,0,,
287,False,1587006365427449856,1248290732395450368,Twitter for Android,2022-10-31T08:59:37.000Z,"RT @psy_massondavid: De plus, faire croire que l'amour est un traitement efficace pour une maladie psychique comme la #dépression est terri…",['1587006365427449856'],fr,12,0,0,0,,
288,False,1587006364093931523,1039795510813634560,TweetDeck,2022-10-31T08:59:37.000Z,"Happy to say that co-founders @BenFehnert &amp; @jamesking will both be @HLTHEVENT #hlth2022 in Las Vegas, Nov 13-16. 

Looking forward to seeing our US partners &amp; want to invite all attendees to discuss collaboration and how we can scale #SharedDecisionMaking in #depression &amp; beyond https://t.co/zE9i32iyuh",['1587006364093931523'],en,0,0,2,0,,
289,False,1587006121830715392,1187763476380442624,Twitter Web App,2022-10-31T08:58:39.000Z,"RT @Mental_Elf: Leaders are sharing why #MentalHealthResearchMatters

Another great example!

""We found that #BehaviouralActivation for #De…",['1587006121830715392'],en,19,0,0,0,,
290,False,1587006063978610690,49678242,Twitter Web App,2022-10-31T08:58:25.000Z,"Warum das Glück kein Vogerl, sondern eine Maus ist ... https://t.co/ArWxyD2UOi #glück #goldegg #leben #depression #copingstrategien",['1587006063978610690'],de,0,0,0,0,,
291,False,1587005893694177280,1501210090795376651,Twitter for Android,2022-10-31T08:57:44.000Z,"RT @Sheikhhu: #listen_to_SurrahAlrehman
#Qalandar_Baba_Bukhari
#the_ultimate_remedy 
#depression 
#anxiety 
#givenup https://t.co/RILuXqnXkG",['1587005893694177280'],qme,7,0,0,0,,
292,False,1587005773711810565,1526216234437582854,Twitter for Android,2022-10-31T08:57:16.000Z,"In the past, men go to the GYM through physical rigours and scars to battle their common enemies in wars. But now, men go to the gym to relieve depression and boost their social recognition. 
Painting AVAILABLE! #gym #depression #Motivation #war #ELONMUSK #T20worldcup22
#Men https://t.co/pGEt938HAp",['1587005773711810565'],en,0,0,0,0,,
293,False,1587005674038378498,1102857623064457216,Hootsuite Inc.,2022-10-31T08:56:52.000Z,"Suicide is not a solution for life issues. Get expert consultation today. 

Consult Now.

Call: +91-9999959044 or Book An Appointment Now -https://t.co/lQUwM9qO7R.

#Suicidedisorder #mentalhealthrecovery #mentaldisorder #Depression #mentalhealth   #mentalhealthmatters https://t.co/Y7bcrXB4jm",['1587005674038378498'],en,0,0,0,0,,
294,False,1587005338804523012,1354351781355122689,Twitter for iPhone,2022-10-31T08:55:32.000Z,"life is so serious it is important to allow some fun in........What one fun thing can you do today?
https://t.co/JO403GFUUu
#fun #anxiety #stress #depression #trauma #mentalhealth #therapy #yourjourneystartshere #you #surrey https://t.co/SK65oc7VFt",['1587005338804523012'],en,0,0,0,0,,
295,False,1587005301978550272,400690158,Crowdfire App,2022-10-31T08:55:23.000Z,"Photo By Rubén Santander | Unsplash - via @Crowdfire  
 #asiatravel #culture #rockmusic #music #depression https://t.co/xkvnBSbjU4",['1587005301978550272'],es,0,0,1,0,,
296,False,1587004782342209536,992392983700885504,Twitter for iPhone,2022-10-31T08:53:19.000Z,"Message for any guy that needs to hear this

#emotionalhealth #mentalhealth    #depression #anxiety #hiddenillness #trauma #healing #fighttoxicmasculinity #men #equality #feminism https://t.co/1QaLQIlDUS",['1587004782342209536'],en,0,0,0,0,,
297,False,1587004491735375877,1511054334708142081,Buffer,2022-10-31T08:52:10.000Z,"Help! How do you handle a troublesome mother-in-law situation? Please advise!👉 https://t.co/e9ZkdW6CXm
At https://t.co/U9ZbeeZNOM, You're Anonymous. 
#thetalkplace #secretconfession #marriage #motherinlaw #husband #family #anxiety #wife #depression #mentalhealth #in-laws https://t.co/enRqG7XTL8",['1587004491735375877'],en,0,0,0,0,,
298,False,1587004405261291521,1466621613181313025,Twitter for iPhone,2022-10-31T08:51:49.000Z,RT @markettresearch: 1 in 5 Americans will suffer from a mental disease. A severely disabling mental disorder affects 1 in 5 youngsters. To…,['1587004405261291521'],en,1,0,0,0,,
299,True,1587004328379760640,81508421,Twitter Web App,2022-10-31T08:51:31.000Z,#psychiatrist #mentalhealth #psychology #psychiatry #mentalhealthawareness #psychologist #therapy #depression #therapist #anxiety #mentalhealthmatters #doctor #mentalillness #psychotherapy #doctors #psychotherapist #psychologyfacts #health #telemedicine #covid #selfcare #medicine https://t.co/rwneE2eRzq,['1587004328379760640'],qme,0,0,0,0,,
300,False,1587035155163906048,635549966,Twitter for Android,2022-10-31T10:54:01.000Z,"I feel the change that's come over me this last month is here to stay... I've had a couple down times but they didn't last, compared to where my mentals were it's great. As I said years ago when I chose to start this fight,  #Depression may win the battle but I will win the war.",['1587035155163906048'],en,0,0,0,0,,
301,False,1587035028462178304,2195074073,Twitter for iPhone,2022-10-31T10:53:31.000Z,"RT @Naksh_Tra: Sub-Consciousness Beliefs can be Changed! 

#discipline #selfworth #health #Mindset #motivation #anxiety #depression #relati…",['1587035028462178304'],en,1,0,0,0,,
302,False,1587034687389794305,174248376,Twitter for iPad,2022-10-31T10:52:09.000Z,"RT @VoiceDepression: We don’t know you. You don’t know us. But we try to be understanding and supportive, and you do the same. What a gift…",['1587034687389794305'],en,0,0,0,0,,
303,False,1587034508662128643,81395743,Twitter for Android,2022-10-31T10:51:27.000Z,"RT @Unafam: Pour la Journée européenne de la #depression, l'Unafam et la @Fond_Deniker s’associent pour lutter contre la stigmatisation de…",['1587034508662128643'],fr,15,0,0,0,,
304,False,1587034407189336064,406914342,leightremane.com,2022-10-31T10:51:03.000Z,Go beyond life coaching and request your Inner Wellness Call! In this session we'll identify the blocks to your inner wellness that create #stress #anxiety or #depression and discuss how to start clearing them. https://t.co/h6OmWyNyE4,['1587034407189336064'],en,0,0,0,0,,
305,False,1587034367116906503,1522506183961198592,Twitter for Android,2022-10-31T10:50:53.000Z,"My Mental Health Right Now
        -----†††††-----
God Ahbeg Make I No Run Mad😣
#depression https://t.co/fCN5CBn2eG",['1587034367116906503'],en,0,0,0,0,,
306,False,1587033134364823552,1389998425832312833,Twitter for iPhone,2022-10-31T10:45:59.000Z,Check out my new blog please. Providing great information around fitness and mental health. https://t.co/UBqD2OrjSD. #fitness #FitnessMotivation #mentalhealth #depression #anxiety https://t.co/mU5wouGtt1,['1587033134364823552'],en,0,0,0,0,,
307,False,1587032591130972161,1541587962378330113,Twitter Web App,2022-10-31T10:43:50.000Z,But I am the golden child... #protectthechild lol... I be bored so I tweet to feel better. #depression #nocturnal #anxiety,['1587032591130972161'],en,0,0,0,0,,
308,False,1587032292286930944,3075309524,Twitter Web App,2022-10-31T10:42:38.000Z,"Whether you are #struggling to overcome #anxiety, #depression, or other #conditions, our team can help you manage your circumstances and improve your overall wellness. We offer #mentalhealth screenings for #patients of all ages. 
@MLKCCDallas 
@Best_Southwest 
@bswhealth_DFW https://t.co/ESW8bHCopd",['1587032292286930944'],en,0,0,0,0,,
309,False,1587032153992400896,1043673543790284808,Twitter Web App,2022-10-31T10:42:05.000Z,#depression #mentalhealth #mentalhealthmatters #positive #positivityispower https://t.co/8ClRSsCJjy,['1587032153992400896'],qme,0,0,0,0,,
310,False,1587032080071942144,2323750502,Twitter Web App,2022-10-31T10:41:48.000Z,Quelqu'un pour vérifier cette info que je vois tourner depuis ce matin? #Canada  #depression https://t.co/SRM8MZjMna,['1587032080071942144'],fr,0,0,0,0,,
311,False,1587031697039785985,1039791503432925184,Twitter Web App,2022-10-31T10:40:16.000Z,"RT @Mental_Elf: Leaders are sharing why #MentalHealthResearchMatters

Another great example!

""We found that #BehaviouralActivation for #De…",['1587031697039785985'],en,19,0,0,0,,
312,False,1587031440436465665,283007221,Twitter for Android,2022-10-31T10:39:15.000Z,"📳 WhatsApp/DM for orders/info
https://t.co/lgTl7d28ow
📲 +27 82 225 7359

#tastethegold #doortodoor #𝖺𝗇𝗑𝗂𝖾𝗍𝗒 #𝖽𝖾𝗉𝗋𝖾𝗌𝗌𝗂𝗈𝗇 #𝖼𝗁𝖾𝗌𝗍𝗂𝗇𝖿𝖾𝖼𝗍𝗂𝗈𝗇 #𝗂𝗆𝗉𝗋𝗈𝗏𝖾𝖽𝗌𝗅𝖾𝖾𝗉 #𝖠𝖣𝖧𝖣𝗋𝖾𝗏𝗂𝖾𝗐 https://t.co/6sdquNt6nr",['1587031440436465665'],en,0,0,0,0,,
313,False,1587031180746047489,1040621245736386560,Twitter for Android,2022-10-31T10:38:13.000Z,"📳 WhatsApp/DM for orders/info
https://t.co/9M83Bde2jn
📲 +27 82 225 7359

#tastethegold #doortodoor #𝖺𝗇𝗑𝗂𝖾𝗍𝗒 #𝖽𝖾𝗉𝗋𝖾𝗌𝗌𝗂𝗈𝗇 #𝖼𝗁𝖾𝗌𝗍𝗂𝗇𝖿𝖾𝖼𝗍𝗂𝗈𝗇 #𝗂𝗆𝗉𝗋𝗈𝗏𝖾𝖽𝗌𝗅𝖾𝖾𝗉 #𝖠𝖣𝖧𝖣𝗋𝖾𝗏𝗂𝖾𝗐 https://t.co/so43L4Wxgv",['1587031180746047489'],en,0,0,0,0,,
